Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,cluster_k5,PC1,PC2,PC1_3,PC2_3,PC3_3,TSNE1,TSNE2
862-59-8517,C,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.072,568.512,1/27/2019,11:17,Cash,541.44,4.761904762,27.072,6.2,0,1.444078007462693,0.10717846386185909,1.444078007462693,0.10717846386185909,0.8840123756687102,2.0713031,27.472067
401-18-8016,B,Mandalay,Member,Female,Sports and travel,98.13,1,4.9065,103.0365,1/21/2019,17:36,Cash,98.13,4.761904762,4.9065,8.9,4,-0.6850891098210907,2.03196340840101,-0.6850891098210907,2.03196340840101,1.3163903055331847,-21.911316,29.437206
420-18-8989,A,Yangon,Member,Female,Sports and travel,51.52,8,20.608,432.768,2/2/2019,15:47,Cash,412.16,4.761904762,20.608,9.6,1,0.6745075773624376,0.9474759224656815,0.6745075773624376,0.9474759224656815,-1.4030351121519316,21.793924,-4.715849
277-63-2961,B,Mandalay,Member,Male,Sports and travel,73.97,1,3.6985,77.6685,2/3/2019,15:53,Credit card,73.97,4.761904762,3.6985,5.4,2,-1.1615391583732528,-0.030734729266759894,-1.1615391583732528,-0.030734729266759894,1.8556677188550306,-25.676188,-11.850449
573-98-8548,C,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.595,33.495,1/5/2019,12:40,Ewallet,31.9,4.761904762,1.595,9.1,3,-2.0963237045550804,1.1355835779991312,-2.0963237045550804,1.1355835779991312,-0.29267510497723975,-28.766663,23.158772
620-02-2046,C,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,1/27/2019,19:48,Ewallet,138.8,4.761904762,6.94,9.0,4,-0.976002456971726,1.6106420414614058,-0.976002456971726,1.6106420414614058,0.479092290220156,-7.4593334,-33.34707
282-35-2475,B,Mandalay,Normal,Female,Sports and travel,93.31,2,9.331,195.951,3/25/2019,17:53,Cash,186.62,4.761904762,9.331,6.3,4,-0.28673536640813485,0.5875552034467727,-0.28673536640813485,0.5875552034467727,1.7528007983483693,-2.631238,31.145008
511-54-3087,B,Mandalay,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,2/25/2019,16:36,Credit card,88.45,4.761904762,4.4225,9.5,4,-0.979338666660046,2.2665845380946155,-0.979338666660046,2.2665845380946155,0.9601004289109714,-8.183089,-38.39402
726-29-6793,A,Yangon,Member,Male,Electronic accessories,24.18,8,9.672,203.112,1/28/2019,20:54,Ewallet,193.44,4.761904762,9.672,9.8,1,-0.5385139434560339,0.6589812089468322,-0.5385139434560339,0.6589812089468322,-2.0240094812569516,7.966566,-17.478046
387-49-4215,B,Mandalay,Member,Female,Sports and travel,48.5,3,7.275,152.775,1/8/2019,12:50,Cash,145.5,4.761904762,7.275,6.7,2,-1.0154108458781141,-0.030718285581629957,-1.0154108458781141,-0.030718285581629957,0.3963783236390942,-29.168123,9.006723
862-17-9201,B,Mandalay,Normal,Female,Food and beverages,84.05,6,25.215,529.515,1/29/2019,10:48,Credit card,504.3,4.761904762,25.215,7.7,0,1.177874253676936,0.7487647383876244,1.177874253676936,0.7487647383876244,0.2602557917595549,24.31372,29.619368
291-21-5991,B,Mandalay,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,3/29/2019,14:28,Cash,306.45,4.761904762,15.3225,7.0,4,-0.0008210966885036134,0.17790628148892837,-0.0008210966885036134,0.17790628148892837,0.2907228542060855,-20.14052,-3.8342319
602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,2/9/2019,17:15,Credit card,95.7,4.761904762,4.785,5.1,2,-1.1752509268626825,-1.6750051917763176,-1.1752509268626825,-1.6750051917763176,-0.5369564091480264,-32.931458,-3.961626
347-72-6115,B,Mandalay,Member,Female,Sports and travel,90.74,7,31.759,666.939,1/16/2019,18:03,Credit card,635.18,4.761904762,31.759,6.2,0,1.9357206615571716,-0.04391862413923966,1.9357206615571716,-0.04391862413923966,0.6920640913909201,30.83525,10.496371
209-61-0206,A,Yangon,Normal,Female,Home and lifestyle,42.91,5,10.7275,225.2775,1/5/2019,17:29,Ewallet,214.55,4.761904762,10.7275,6.1,2,-0.5651596310421816,-0.6212120826907137,-0.5651596310421816,-0.6212120826907137,0.009875304723959127,-11.14581,6.163539
595-27-4851,A,Yangon,Normal,Female,Fashion accessories,54.28,7,18.998,398.958,1/27/2019,18:05,Ewallet,379.96,4.761904762,18.998,9.3,1,0.40427649451974407,0.9855726390143174,0.40427649451974407,0.9855726390143174,-1.054794705506835,-3.636091,14.005273
189-52-0236,A,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,3/14/2019,12:07,Cash,696.85,4.761904762,34.8425,7.6,0,2.1783541857956075,0.8856550978224899,2.1783541857956075,0.8856550978224899,0.5756776327772003,36.804657,25.654268
503-07-0930,C,Naypyitaw,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,2/23/2019,19:49,Credit card,408.73,4.761904762,20.4365,8.2,1,0.5842147590136882,0.513237524804541,0.5842147590136882,0.513237524804541,-0.5555820936591648,23.4972,-18.444872
413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,3/18/2019,15:52,Ewallet,51.47,4.761904762,2.5735,8.5,3,-1.6742741221233381,1.1340450544966476,-1.6742741221233381,1.1340450544966476,0.34696797990732026,-28.510698,23.341818
425-85-2085,B,Mandalay,Member,Male,Health and beauty,54.86,5,13.715,288.015,3/29/2019,16:48,Ewallet,274.3,4.761904762,13.715,9.8,3,-0.28798470768297374,1.4667420050085813,-0.28798470768297374,1.4667420050085813,-0.6946158712599784,-0.63838786,-23.060122
521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,1/22/2019,20:46,Credit card,196.95,4.761904762,9.8475,8.7,3,-0.7636639729526122,0.6589270770154998,-0.7636639729526122,0.6589270770154998,-0.7538160889788643,12.444715,-23.468382
220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,3/1/2019,18:14,Ewallet,69.46,4.761904762,3.473,9.7,3,-1.8194823002233806,1.4294817591273032,-1.8194823002233806,1.4294817591273032,-0.5450853350169562,-4.925977,-31.168106
600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,377.58,1/17/2019,15:05,Credit card,359.6,4.761904762,17.98,4.3,2,0.4085882738800169,-1.0191889326609835,0.4085882738800169,-1.0191889326609835,1.3241218179807406,-29.578112,-9.063172
734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,3/26/2019,10:34,Credit card,137.13,4.761904762,6.8565,7.7,3,-1.1524546688322583,0.43030222811983804,-1.1524546688322583,0.43030222811983804,-0.041794855571191496,-42.23299,7.5144196
451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,3/20/2019,11:23,Cash,499.02,4.761904762,24.951,7.3,0,1.1943384331688758,0.4844166948676229,1.1943384331688758,0.4844166948676229,0.4161591520074578,-19.827433,22.066772
609-81-8548,A,Yangon,Member,Female,Home and lifestyle,37.44,6,11.232,235.872,2/6/2019,13:55,Credit card,224.64,4.761904762,11.232,5.9,2,-0.422791609762581,-0.9399306450517833,-0.422791609762581,-0.9399306450517833,-0.271608812871137,-33.10042,-4.9784875
133-14-7229,C,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,132.027,1/1/2019,11:43,Cash,125.74,4.761904762,6.287,5.0,2,-1.0338270808628849,-0.46066679512516767,-1.0338270808628849,-0.46066679512516767,1.5093525863536135,-21.243809,-19.941063
534-01-4457,A,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,514.773,1/27/2019,14:36,Credit card,490.26,4.761904762,24.513,8.0,0,1.0406478551766234,0.9273668469076493,1.0406478551766234,0.9273668469076493,0.21889376179673264,38.451054,-10.395155
719-89-8991,A,Yangon,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,2/25/2019,16:03,Ewallet,457.05,4.761904762,22.8525,7.1,4,1.0286999843417768,0.6182271924124444,1.0286999843417768,0.6182271924124444,0.8771237783279264,-12.145349,17.17171
286-62-6248,B,Mandalay,Normal,Male,Fashion accessories,39.21,4,7.842,164.682,1/16/2019,20:03,Credit card,156.84,4.761904762,7.842,9.0,3,-1.1149423826789258,0.9765600769538283,-1.1149423826789258,0.9765600769538283,-0.6416806161423035,2.2231205,-36.518753
339-38-9982,B,Mandalay,Member,Male,Fashion accessories,59.86,2,5.986,125.706,1/13/2019,14:55,Ewallet,119.72,4.761904762,5.986,6.7,4,-1.142824074862272,0.32506587197393216,-1.142824074862272,0.32506587197393216,0.9799224143593253,-31.803314,-23.87977
827-44-5872,B,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,2/7/2019,11:28,Credit card,543.6,4.761904762,27.18,6.1,0,1.548968683808764,-0.9551306486186829,1.548968683808764,-0.9551306486186829,-0.7478789541359138,21.649622,-8.009289
827-77-7633,A,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,2/17/2019,19:41,Cash,882.81,4.761904762,44.1405,9.3,0,3.0390541239869266,1.524876981366231,3.0390541239869266,1.524876981366231,-0.3470364156498892,46.07428,-2.2805793
287-83-1405,A,Yangon,Normal,Male,Health and beauty,25.43,6,7.629,160.209,2/12/2019,19:01,Ewallet,152.58,4.761904762,7.629,7.0,1,-0.9563413960949281,-0.4662901195521932,-0.9563413960949281,-0.4662901195521932,-0.7726616562867922,-4.108294,-12.429534
435-13-4908,A,Yangon,Member,Male,Fashion accessories,86.68,8,34.672,728.112,1/24/2019,18:04,Credit card,693.44,4.761904762,34.672,7.2,0,2.1333422905237907,0.3795289975022084,2.1333422905237907,0.3795289975022084,0.2144028204729623,39.85355,3.6111288
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.475,240.975,2/6/2019,19:20,Ewallet,229.5,4.761904762,11.475,8.2,1,-0.0769696804207425,-0.3424740178260088,-0.0769696804207425,-0.3424740178260088,-1.9981056493517622,-2.2370157,-8.843351
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,3/26/2019,10:31,Ewallet,146.79,4.761904762,7.3395,8.4,1,-0.5824793863825756,-0.2757486831027232,-0.5824793863825756,-0.2757486831027232,-2.1045083268359543,0.37111014,-15.567223
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,3/11/2019,13:28,Ewallet,141.6,4.761904762,7.08,6.2,2,-1.0472310704939327,-0.7978858942368073,-1.0472310704939327,-0.7978858942368073,-0.36182093696567386,-11.173459,5.5812573
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,2/7/2019,11:36,Ewallet,116.69,4.761904762,5.8345,7.4,1,-1.0436049457331376,-0.5260700973658659,-1.0436049457331376,-0.5260700973658659,-1.2900267794822347,0.3345715,-11.126442
339-12-4827,B,Mandalay,Member,Female,Fashion accessories,73.96,1,3.698,77.658,1/5/2019,11:32,Credit card,73.96,4.761904762,3.698,5.0,2,-1.122081183413992,-0.27286973345304627,-1.122081183413992,-0.27286973345304627,1.886485001593547,-20.521763,9.419913
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,3/7/2019,11:44,Ewallet,97.94,4.761904762,4.897,6.9,4,-0.7209060850020542,1.0985020578222042,-0.7209060850020542,1.0985020578222042,1.978209904071748,-14.412583,-36.92334
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2/25/2019,17:16,Credit card,292.2,4.761904762,14.61,4.9,2,0.03841777989416528,-0.6138657115090549,0.03841777989416528,-0.6138657115090549,1.2680861754677617,-17.923904,10.030005
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.244,551.124,2/1/2019,18:43,Ewallet,524.88,4.761904762,26.244,5.1,0,1.3842333904412532,-0.5239276132354307,1.3842333904412532,-0.5239276132354307,1.1623526366035228,20.617733,10.634306
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,1/22/2019,11:00,Ewallet,92.04,4.761904762,4.602,9.1,3,-1.6293169123617584,0.9627542918134266,-1.6293169123617584,0.9627542918134266,-0.6632794516978787,-4.6143646,-31.314043
343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,79.674,1/3/2019,10:30,Credit card,75.88,4.761904762,3.794,7.1,4,-1.1669469270170367,0.849794622318829,-1.1669469270170367,0.849794622318829,1.3802258462319676,-27.791847,-13.561183
173-50-1108,B,Mandalay,Member,Female,Sports and travel,20.18,4,4.036,84.756,2/13/2019,12:14,Credit card,80.72,4.761904762,4.036,5.0,2,-1.503970285549081,-1.4326886650823694,-1.503970285549081,-1.4326886650823694,0.0015865526304029232,-34.45497,-0.34190673
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.631,118.251,1/28/2019,16:43,Credit card,112.62,4.761904762,5.631,5.5,2,-1.1367710537156437,-1.363889140886988,-1.1367710537156437,-1.363889140886988,-0.5020286720161999,-35.184498,-10.264533
841-18-8232,B,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,74.76,1/5/2019,20:40,Credit card,71.2,4.761904762,3.56,9.2,4,-1.2914791235745204,1.80744600469635,-1.2914791235745204,1.80744600469635,0.526251787299644,-12.372698,26.610657
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,3/19/2019,13:40,Ewallet,155.24,4.761904762,7.762,4.9,2,-0.9917781351254941,-1.1431384663660236,-0.9917781351254941,-1.1431384663660236,0.5931667640435797,-19.095346,-23.354015
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,1/12/2019,16:23,Ewallet,294.2,4.761904762,14.71,8.9,1,0.25336169643739365,0.08076060813906734,0.25336169643739365,0.08076060813906734,-2.120084096580564,17.224085,-3.519736
541-48-8554,A,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,1/7/2019,12:08,Credit card,548.55,4.761904762,27.4275,6.0,0,1.4396236187200482,-0.7228497124614901,1.4396236187200482,-0.7228497124614901,-0.26552219239339997,39.550846,-3.0976887
539-21-7227,B,Mandalay,Normal,Female,Sports and travel,51.54,5,12.885,270.585,1/26/2019,17:45,Cash,257.7,4.761904762,12.885,4.2,2,-0.22748974958008472,-1.4114412840962822,-0.22748974958008472,-1.4114412840962822,0.7878363893191742,0.78184295,31.785841
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,1/23/2019,10:28,Cash,396.36,4.761904762,19.818,7.3,4,0.5498028589805655,0.24772514643166904,0.5498028589805655,0.24772514643166904,-0.01814668226583758,-0.123439915,25.4812
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,2/9/2019,20:31,Ewallet,171.81,4.761904762,8.5905,6.5,2,-0.8705763152214585,0.11081903272803295,-0.8705763152214585,0.11081903272803295,0.7573120838821532,-13.163792,-30.850355
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,2/22/2019,10:49,Cash,488.79,4.761904762,24.4395,8.9,1,1.1123659605807485,0.5899275368288908,1.1123659605807485,0.5899275368288908,-1.336175245653929,-0.8776902,20.789394
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,58.24,9,26.208,550.368,2/5/2019,12:34,Cash,524.16,4.761904762,26.208,9.7,1,1.2807246862594168,1.0308216627148885,1.2807246862594168,1.0308216627148885,-1.5124786896742486,-2.5883863,23.08813
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,3/7/2019,10:23,Credit card,133.26,4.761904762,6.663,8.6,3,-1.1094750558142161,0.26686988645855586,-1.1094750558142161,0.26686988645855586,-1.3614300561788497,5.2969627,-35.16555
134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,3/25/2019,18:51,Cash,135.24,4.761904762,6.762,6.9,1,-0.9025902279041661,-0.7504684157950811,-0.9025902279041661,-0.7504684157950811,-1.0724178318985713,0.7553515,-6.6519055
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,1/20/2019,13:45,Credit card,112.44,4.761904762,5.622,7.7,3,-1.4126072728125103,0.3668985684917709,-1.4126072728125103,0.3668985684917709,-0.11797050259747617,1.2371587,-39.736122
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.04,2,7.204,151.284,2/4/2019,19:38,Cash,144.08,4.761904762,7.204,9.5,4,-0.8618666027691163,1.8553400489078156,-0.8618666027691163,1.8553400489078156,0.3352806343381433,-18.709522,28.044
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,1/30/2019,20:23,Ewallet,985.2,4.761904762,49.26,4.5,0,3.7016733257650327,-1.0511970365589973,3.7016733257650327,-1.0511970365589973,0.7853589306691283,33.429848,10.974881
712-39-0363,A,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.458,1/2/2019,15:24,Ewallet,249.96,4.761904762,12.498,5.6,2,-0.3181351521178878,-0.9240074996106893,-0.3181351521178878,-0.9240074996106893,0.0438983224328214,12.246659,1.7497429
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,3/29/2019,16:54,Ewallet,217.26,4.761904762,10.863,8.2,4,-0.4173630126231639,1.061760113160447,-0.4173630126231639,1.061760113160447,0.501856664816145,-23.650246,23.749971
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,3/14/2019,12:32,Cash,194.22,4.761904762,9.711,7.3,1,-0.3568139565069707,-0.6981188728157458,-0.3568139565069707,-0.6981188728157458,-1.5590006506116076,-2.9021742,-3.7114913
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2/11/2019,15:42,Credit card,892.0,4.761904762,44.6,4.4,0,3.1889888924689274,-1.1568412808434876,3.1889888924689274,-1.1568412808434876,0.6512472934628338,32.2779,24.779995
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,1/30/2019,13:58,Ewallet,339.36,4.761904762,16.968,5.7,1,0.3450047406339026,-1.1389108553078897,0.3450047406339026,-1.1389108553078897,-0.5020051957783026,4.966257,9.556948
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,3/20/2019,15:08,Ewallet,447.06,4.761904762,22.353,5.0,0,0.8742575059992839,-0.7426935395509556,0.8742575059992839,-0.7426935395509556,0.9815579163174835,19.457209,14.076617
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,3/20/2019,13:02,Cash,198.5,4.761904762,9.925,9.0,4,-0.27058704965559244,2.1157604963863226,-0.27058704965559244,2.1157604963863226,1.207884132205496,-8.882227,-28.383902
698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.705,1/17/2019,13:01,Credit card,812.1,4.761904762,40.605,6.3,0,2.807656254806808,-0.39991352512883666,2.807656254806808,-0.39991352512883666,-0.20158932850034877,29.764599,24.244486
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,2/3/2019,16:40,Credit card,493.3,4.761904762,24.665,9.4,1,1.2128501744862856,0.623021567542321,1.2128501744862856,0.623021567542321,-1.8505169820376384,17.403946,-30.991117
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,1/1/2019,13:55,Cash,591.66,4.761904762,29.583,7.7,0,1.6539241957431763,0.17133221314683028,1.6539241957431763,0.17133221314683028,-0.7133626551492211,-0.002857474,21.392164
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,1/10/2019,10:33,Credit card,559.02,4.761904762,27.951,5.5,0,1.489683029820406,-0.5128173979878041,1.489683029820406,-0.5128173979878041,0.641420313913555,25.828825,26.211327
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,3/2/2019,16:42,Ewallet,517.86,4.761904762,25.893,4.1,0,1.308622827714291,-1.326506023764412,1.308622827714291,-1.326506023764412,0.9355387179747375,20.722044,20.821262
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2/25/2019,17:16,Credit card,410.2,4.761904762,20.51,7.6,4,0.7107153200114719,0.706630660368571,0.7107153200114719,0.706630660368571,0.4701384854060504,26.021484,-7.3626766
343-61-3544,B,Mandalay,Member,Male,Sports and travel,26.67,10,13.335,280.035,1/29/2019,11:48,Cash,266.7,4.761904762,13.335,8.6,1,0.13167247465969056,-0.08888065984585139,0.13167247465969056,-0.08888065984585139,-1.985261228158886,10.9916725,-14.298939
239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,3/10/2019,19:35,Ewallet,70.91,4.761904762,3.5455,8.3,3,-1.3022697116832886,-0.17366739716723428,-1.3022697116832886,-0.17366739716723428,-1.6964960191829352,-5.1848326,-18.53122
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,152.019,1/13/2019,19:55,Credit card,144.78,4.761904762,7.239,8.1,4,-0.8888650908478188,1.2393894996923862,-0.8888650908478188,1.2393894996923862,0.7810811625789467,-2.5900955,-36.125534
550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,3/22/2019,14:33,Credit card,429.55,4.761904762,21.4775,8.6,4,0.7442352263709728,1.3747083465658163,0.7442352263709728,1.3747083465658163,0.35566880604921847,38.913048,-11.654142
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,3/1/2019,19:49,Ewallet,569.17,4.761904762,28.4585,6.3,0,1.50328410130784,-0.052438162331076676,1.50328410130784,-0.052438162331076676,0.5896691224644511,20.083698,2.1948352
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2/20/2019,18:43,Cash,241.2,4.761904762,12.06,5.8,2,-0.39083050380265133,-0.2891505505065662,-0.39083050380265133,-0.2891505505065662,0.8087748960910104,6.8489943,21.505629
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,1/14/2019,14:43,Ewallet,127.08,4.761904762,6.354,6.2,2,-1.2624410603240268,-0.5405285428638009,-1.2624410603240268,-0.5405285428638009,0.01735563203676876,-17.91042,-30.165369
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,3/26/2019,13:54,Cash,257.08,4.761904762,12.854,7.7,4,-0.27016785295200785,0.6394734351683586,-0.27016785295200785,0.6394734351683586,0.2332893166522217,-4.725424,25.901577
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,3/1/2019,12:15,Ewallet,139.02,4.761904762,6.951,8.1,4,-0.9582229638014228,1.1796010990411012,-0.9582229638014228,1.1796010990411012,0.7419444889885299,-12.307255,-35.820194
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,1/7/2019,12:37,Cash,81.66,4.761904762,4.083,7.3,3,-1.6764920015498015,0.05404452359995643,-1.6764920015498015,0.05404452359995643,-0.21238142497926352,-21.499596,-24.761995
443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,2/1/2019,19:54,Cash,310.72,4.761904762,15.536,8.4,4,0.13731687867811093,1.1681786124002878,0.13731687867811093,1.1681786124002878,0.3591998983537492,-19.401176,25.093288
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2/13/2019,15:06,Credit card,185.96,4.761904762,9.298,8.0,4,-0.33593886082358326,1.4153894752934244,-0.33593886082358326,1.4153894752934244,1.2405561920476114,-16.289799,27.890982
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,1/14/2019,18:03,Credit card,72.32,4.761904762,3.616,9.5,3,-1.6883276432420602,0.8061224452817837,-1.6883276432420602,0.8061224452817837,-1.3696900961900962,14.988916,-16.151
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,1/19/2019,15:58,Ewallet,189.18,4.761904762,9.459,7.0,4,-0.7108539804568176,0.4266016171471774,-0.7108539804568176,0.4266016171471774,0.7301466163174161,-13.414175,-33.35376
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,3/9/2019,13:53,Credit card,206.84,4.761904762,10.342,9.8,3,-0.7497014573034131,1.5484953595095967,-0.7497014573034131,1.5484953595095967,-0.6161330502370903,2.5690985,-33.688774
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,3/27/2019,14:03,Cash,157.02,4.761904762,7.851,9.2,3,-1.0001181460350892,1.324526714872498,-1.0001181460350892,1.324526714872498,-0.28876298216702573,-8.627979,26.1815
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,2/4/2019,16:38,Ewallet,215.3,4.761904762,10.765,7.7,3,-0.5984997168092991,0.1952672128458111,-0.5984997168092991,0.1952672128458111,-0.4534911745636184,-8.476454,14.210456
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,3/14/2019,11:07,Cash,596.1,4.761904762,29.805,5.3,0,1.748491489123171,-1.1623017333570551,1.748491489123171,-1.1623017333570551,-0.24282895964356382,40.03268,21.773968
227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,3/4/2019,12:23,Cash,73.1,4.761904762,3.655,4.4,2,-1.497619132968269,-1.8176609343862695,-1.497619132968269,-1.8176609343862695,-0.04994523638637451,-16.573206,-17.316355
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,3/3/2019,10:54,Credit card,279.18,4.761904762,13.959,4.3,2,-0.11116528301314584,-1.515258390313615,-0.11116528301314584,-1.515258390313615,0.5118716247000321,-31.112055,-13.202181
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,1/27/2019,17:38,Ewallet,169.68,4.761904762,8.484,9.4,3,-0.7265813549075202,0.49825340077835606,-0.7265813549075202,0.49825340077835606,-1.7906782448784215,10.139615,-10.842561
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.859,2/7/2019,14:13,Cash,45.58,4.761904762,2.279,9.8,3,-1.8016868370898547,1.6808130831153056,-1.8016868370898547,1.6808130831153056,-0.18995443854558025,-33.132984,20.33713
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,2/5/2019,11:51,Ewallet,225.6,4.761904762,11.28,4.8,2,-0.26351365676252386,-0.5792916697926451,-0.26351365676252386,-0.5792916697926451,1.5855903495328272,-14.537555,14.147049
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,3/15/2019,13:05,Cash,290.4,4.761904762,14.52,5.3,4,0.268761720684356,0.07823762162611887,0.268761720684356,0.07823762162611887,2.0502496815762807,-20.962692,-8.929124
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,3/1/2019,11:30,Credit card,44.46,4.761904762,2.223,8.7,3,-2.0507981459236952,0.5347565225787166,-2.0507981459236952,0.5347565225787166,-0.9548168734551467,1.618414,-34.803566
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2/15/2019,13:30,Credit card,156.6,4.761904762,7.83,9.5,3,-1.0659451846486496,1.526298206376205,-1.0659451846486496,1.526298206376205,-0.31194330272974147,-1.1362802,-35.787994
